AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL
YLR,Leaf Rapids Airport,"Leaf Rapids, Canada",36113,"Leaf Rapids, Canada"
YLR,Leaf Rapids Airport,"Leaf Rapids, Canada",36113,"Leaf Rapids, Canada"
YLS,Lebel-sur-Quevillon Airport,"Lebel-sur-Quevillon, Canada",36468,"Lebel-sur-Quevillon, Canada"
YLS,Lebel-sur-Quevillon Airport,"Lebel-sur-Quevillon, Canada",36468,"Lebel-sur-Quevillon, Canada"
YLT,Alert Airport,"Alert, Canada",36114,"Alert, Canada"
YLT,Alert Airport,"Alert, Canada",36114,"Alert, Canada"
YLT,Alert Airport,"Alert, Canada",36114,"Alert, Canada"
YLW,Kelowna Airport,"Kelowna, Canada",36115,"Kelowna, Canada"
YLW,Kelowna Airport,"Kelowna, Canada",36115,"Kelowna, Canada"
YLW,Kelowna Airport,"Kelowna, Canada",36115,"Kelowna, Canada"
YLW,Kelowna Airport,"Kelowna, Canada",36115,"Kelowna, Canada"
YMA,Mayo Airport,"Mayo, Canada",36116,"Mayo, Canada"
YMA,Mayo Airport,"Mayo, Canada",36116,"Mayo, Canada"
YMA,Mayo Airport,"Mayo, Canada",36116,"Mayo, Canada"
YMA,Mayo Airport,"Mayo, Canada",36116,"Mayo, Canada"
YMA,Mayo Airport,"Mayo, Canada",36116,"Mayo, Canada"
YMB,Merritt Airport,"Merritt, Canada",36117,"Merritt, Canada"
YMB,Merritt Airport,"Merritt, Canada",36117,"Merritt, Canada"
YMB,Merritt Airport,"Merritt, Canada",36117,"Merritt, Canada"
YMB,Merritt Airport,"Merritt, Canada",36117,"Merritt, Canada"
YMB,Merritt Airport,"Merritt, Canada",36117,"Merritt, Canada"
YMD,Mould Bay Airport,"Mould Bay, Canada",36741,"Mould Bay, Canada"
YME,Matane Airport,"Matane, Canada",36118,"Matane, Canada"
YME,Matane Airport,"Matane, Canada",36118,"Matane, Canada"
YME,Matane Airport,"Matane, Canada",36118,"Matane, Canada"
YME,Matane Airport,"Matane, Canada",36118,"Matane, Canada"
YME,Matane Airport,"Matane, Canada",36118,"Matane, Canada"
YME,Matane Russell Burnett,"Matane, Canada",36118,"Matane, Canada"
YMF,Galiano Island Water Aerodrome,"Galiano Island, Canada",36590,"Galiano Island, Canada"
YMH,Mary's Harbour Airport,"Mary's Harbour, Canada",36119,"Mary's Harbour, Canada"
YMH,Mary's Harbour Airport,"Mary's Harbour, Canada",36119,"Mary's Harbour, Canada"
YML,Charlevoix,"Murray Bay, Canada",36120,"Murray Bay, Canada"
YML,Charlevoix,"Murray Bay, Canada",36120,"Murray Bay, Canada"
YMM,Fort McMurray Airport,"Fort McMurray, Canada",36121,"Fort McMurray, Canada"
YMM,Fort McMurray Airport,"Fort McMurray, Canada",36121,"Fort McMurray, Canada"
YMO,Moosonee Airport,"Moosonee, Canada",36122,"Moosonee, Canada"
YMO,Moosonee Airport,"Moosonee, Canada",36122,"Moosonee, Canada"
YMO,Moosonee Airport,"Moosonee, Canada",36122,"Moosonee, Canada"
YMO,Moosonee Airport,"Moosonee, Canada",36122,"Moosonee, Canada"
YMP,Port McNeill Airport,"Port McNeill, Canada",36123,"Port McNeill, Canada"
YMP,Port McNeill Airport,"Port McNeill, Canada",36123,"Port McNeill, Canada"
YMP,Port McNeill Airport,"Port McNeill, Canada",36123,"Port McNeill, Canada"
YMQ,Montreal Metropolitan Area,"Montreal, Canada",36083,"Montreal, Canada"
YMS,Moises Benzaquen Rengifo,"Yurimaguas, Peru",36125,"Yurimaguas, Peru"
YMS,Moises Benzaquen Rengifo,"Yurimaguas, Peru",36125,"Yurimaguas, Peru"
YMS,Yurimaguas Airport,"Yurimaguas, Peru",36125,"Yurimaguas, Peru"
YMS,Yurimaguas Airport,"Yurimaguas, Peru",36125,"Yurimaguas, Peru"
YMS,Yurimaguas Airport,"Yurimaguas, Peru",36125,"Yurimaguas, Peru"
YMS,Yurimaguas Airport,"Yurimaguas, Peru",36125,"Yurimaguas, Peru"
YMT,Chapais,"Chibougamau, Canada",36126,"Chibougamau, Canada"
YMU,Mansons Landing Water Aerodrome,"Mansons Landing, Canada",36592,"Mansons Landing, Canada"
YMV,Manic-5,"Manicouagan, Canada",36127,"Manicouagan, Canada"
YMV,Manicouagan Airport,"Manicouagan, Canada",36127,"Manicouagan, Canada"
YMW,Maniwaki Airport,"Maniwaki, Canada",36799,"Maniwaki, Canada"
YMX,Montreal Airport,"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International,"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International,"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International (Mirabel),"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International (Mirabel),"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International (Mirabel),"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International (Mirabel),"Montreal, Canada",36083,"Montreal, Canada"
YMX,Montreal International (Mirabel),"Montreal, Canada",36083,"Montreal, Canada"
YNA,Natashquan Airport,"Natashquan, Canada",36129,"Natashquan, Canada"
YNA,Natashquan Airport,"Natashquan, Canada",36129,"Natashquan, Canada"
YNA,Natashquan Airport,"Natashquan, Canada",36129,"Natashquan, Canada"
YNA,Natashquan Airport,"Natashquan, Canada",36129,"Natashquan, Canada"
YNA,Natashquan Airport,"Natashquan, Canada",36129,"Natashquan, Canada"
YNB,Prince Abdulmohsin Bin Abdulaziz,"Yenbo, Saudi Arabia",36130,"Yenbo, Saudi Arabia"
YNB,Prince Abdulmohsin Bin Abdulaziz,"Yenbo, Saudi Arabia",36130,"Yenbo, Saudi Arabia"
YNB,Yenbo Airport,"Yenbo, Saudi Arabia",36130,"Yenbo, Saudi Arabia"
YNB,Yenbo Airport,"Yenbo, Saudi Arabia",36130,"Yenbo, Saudi Arabia"
YNB,Yenbo Airport,"Yenbo, Saudi Arabia",36130,"Yenbo, Saudi Arabia"
YND,Gatineau-Ottawa Executive,"Gatineau, Canada",36149,"Ottawa, Canada"
YNE,Norway House Airport,"Norway House, Canada",36132,"Norway House, Canada"
YNE,Norway House Airport,"Norway House, Canada",36132,"Norway House, Canada"
YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",36133,"Youngstown/Warren, OH"
YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",36133,"Youngstown/Warren, OH"
YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",36133,"Youngstown/Warren, OH"
YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",36133,"Youngstown/Warren, OH"
YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",36133,"Youngstown/Warren, OH"
YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",36133,"Youngstown/Warren, OH"
YNH,Hudson's Hope Airport,"Hudson's Hope, Canada",36134,"Hudson's Hope, Canada"
YNH,Hudson's Hope Airport,"Hudson's Hope, Canada",36134,"Hudson's Hope, Canada"
YNH,Hudson's Hope Airport,"Hudson's Hope, Canada",36134,"Hudson's Hope, Canada"
YNJ,Chaoyangchuan,"Yanji, China",36135,"Yanji, China"
YNJ,Chaoyangchuan,"Yanji, China",36135,"Yanji, China"
YNJ,Yanji Airport,"Yanji, China",36135,"Yanji, China"
YNJ,Yanji Airport,"Yanji, China",36135,"Yanji, China"
YNJ,Yanji Airport,"Yanji, China",36135,"Yanji, China"
YNK,Nootka Sound Airport,"Nootka Sound, Canada",36136,"Nootka Sound, Canada"
YNL,Points North Landing Airport,"Points North Landing, Canada",36137,"Points North Landing, Canada"
YNL,Points North Landing Airport,"Points North Landing, Canada",36137,"Points North Landing, Canada"
YNM,Matagami Airport,"Matagami, Canada",36138,"Matagami, Canada"
YNM,Matagami Airport,"Matagami, Canada",36138,"Matagami, Canada"
YNT,Laishan,"Yantai, China",36139,"Yantai, China"
YNY,Yangyang International,"Yangyang, South Korea",36140,"Yangyang, South Korea"
YNZ,Yancheng Airport,"Yancheng, China",37015,"Yancheng, China"
YOA,Ekati Airport,"Ekati, Canada",36497,"Ekati, Canada"
YOC,Old Crow Airport,"Old Crow, Canada",36141,"Old Crow, Canada"
YOC,Old Crow Airport,"Old Crow, Canada",36141,"Old Crow, Canada"
YOD,Cold Lake Airport,"Cold Lake, Canada",36142,"Cold Lake, Canada"
YOD,Cold Lake Group/Captain R. W. McNair,"Cold Lake, Canada",36142,"Cold Lake, Canada"
YOD,Group Captain R W McNair,"Cold Lake, Canada",36142,"Cold Lake, Canada"
YOG,Ogoki Airport,"Ogoki, Canada",36143,"Ogoki, Canada"
YOJ,High Level Airport,"High Level, Canada",36144,"High Level, Canada"
YOJ,High Level Airport,"High Level, Canada",36144,"High Level, Canada"
YOL,Yola Airport,"Yola, Nigeria",36145,"Yola, Nigeria"
YOL,Yola Airport,"Yola, Nigeria",36145,"Yola, Nigeria"
YOO,Oshawa Airport,"Oshawa, Canada",36146,"Oshawa, Canada"
YOO,Oshawa Airport,"Oshawa, Canada",36146,"Oshawa, Canada"
YOO,Oshawa Airport,"Oshawa, Canada",36146,"Oshawa, Canada"
YOO,Oshawa Executive,"Oshawa, Canada",36146,"Oshawa, Canada"
YOO,Oshawa Executive,"Oshawa, Canada",36146,"Oshawa, Canada"
YOO,Oshawa Executive,"Oshawa, Canada",36146,"Oshawa, Canada"
YOO,Oshawa Executive,"Oshawa, Canada",36146,"Oshawa, Canada"
YOP,Rainbow Lake Airport,"Rainbow Lake, Canada",36147,"Rainbow Lake, Canada"
YOP,Rainbow Lake Airport,"Rainbow Lake, Canada",36147,"Rainbow Lake, Canada"
YOP,Rainbow Lake Airport,"Rainbow Lake, Canada",36147,"Rainbow Lake, Canada"
YOP,Rainbow Lake Airport,"Rainbow Lake, Canada",36147,"Rainbow Lake, Canada"
YOP,Rainbow Lake Airport,"Rainbow Lake, Canada",36147,"Rainbow Lake, Canada"
YOP,Rainbow Lake Airport,"Rainbow Lake, Canada",36147,"Rainbow Lake, Canada"
YOW,Macdonald Cartier International,"Ottawa, Canada",36149,"Ottawa, Canada"
YOW,Ottawa Macdonald Cartier International,"Ottawa, Canada",36149,"Ottawa, Canada"
YOW,Ottawa Macdonald Cartier International,"Ottawa, Canada",36149,"Ottawa, Canada"
YOW,Ottawa Macdonald Cartier International,"Ottawa, Canada",36149,"Ottawa, Canada"
YOW,Ottawa Macdonald Cartier International,"Ottawa, Canada",36149,"Ottawa, Canada"
YOX,Rea Point Airport,"Rea Point, Canada",36150,"Rea Point, Canada"
YOX,Rea Point Airport,"Rea Point, Canada",36150,"Rea Point, Canada"
YPA,Prince Albert Glass Field,"Prince Albert, Canada",36151,"Prince Albert, Canada"
YPA,Prince Albert Glass Field,"Prince Albert, Canada",36151,"Prince Albert, Canada"
YPA,Prince Albert Glass Field,"Prince Albert, Canada",36151,"Prince Albert, Canada"
YPD,Parry Sound Area Municipal,"Parry Sound, Canada",36513,"Parry Sound, Canada"
YPD,Parry Sound Area Municipal,"Parry Sound, Canada",36513,"Parry Sound, Canada"
YPE,Peace River Airport,"Peace River, Canada",36152,"Peace River, Canada"
YPE,Peace River Airport,"Peace River, Canada",36152,"Peace River, Canada"
YPE,Peace River Airport,"Peace River, Canada",36152,"Peace River, Canada"
YPE,Peace River Airport,"Peace River, Canada",36152,"Peace River, Canada"
YPE,Peace River Airport,"Peace River, Canada",36152,"Peace River, Canada"
YPL,Pickle Lake Airport,"Pickle Lake, Canada",36153,"Pickle Lake, Canada"
YPL,Pickle Lake Airport,"Pickle Lake, Canada",36153,"Pickle Lake, Canada"
YPL,Pickle Lake Airport,"Pickle Lake, Canada",36153,"Pickle Lake, Canada"
YPL,Pickle Lake Airport,"Pickle Lake, Canada",36153,"Pickle Lake, Canada"
YPL,Pickle Lake Airport,"Pickle Lake, Canada",36153,"Pickle Lake, Canada"
YPN,Port Menier Airport,"Port Menier, Canada",36154,"Port Menier, Canada"
YPN,Port Menier Airport,"Port Menier, Canada",36154,"Port Menier, Canada"
YPO,Peawanuck Airport,"Peawanuck, Canada",36155,"Peawanuck, Canada"
YPO,Peawanuck Airport,"Peawanuck, Canada",36155,"Peawanuck, Canada"
YPQ,Peterborough Airport,"Peterborough, Canada",36156,"Peterborough, Canada"
YPQ,Peterborough Airport,"Peterborough, Canada",36156,"Peterborough, Canada"
YPQ,Peterborough Airport,"Peterborough, Canada",36156,"Peterborough, Canada"
YPR,Prince Rupert,"Digby Island, Canada",36157,"Prince Rupert, Canada"
YPS,Port Hawkesbury Airport,"Port Hawkesbury, Canada",36158,"Port Hawkesbury, Canada"
YPS,Port Hawkesbury Airport,"Port Hawkesbury, Canada",36158,"Port Hawkesbury, Canada"
YPS,Port Hawkesbury Airport,"Port Hawkesbury, Canada",36158,"Port Hawkesbury, Canada"
YPS,Port Hawkesbury Airport,"Port Hawkesbury, Canada",36158,"Port Hawkesbury, Canada"
YPT,Pender Harbour Water Aerodrome,"Pender Harbour, Canada",36595,"Pender Harbour, Canada"
YPW,Powell River Airport,"Powell River, Canada",36159,"Powell River, Canada"
YPW,Powell River Airport,"Powell River, Canada",36159,"Powell River, Canada"
YPW,Powell River Airport,"Powell River, Canada",36159,"Powell River, Canada"
YPX,Puvirnituq,"Povungnituk, Canada",36160,"Povungnituk, Canada"
YPY,Fort Chipewyan Airport,"Fort Chipewyan, Canada",36161,"Fort Chipewyan, Canada"
YPY,Fort Chipewyan Airport,"Fort Chipewyan, Canada",36161,"Fort Chipewyan, Canada"
YPY,Fort Chipewyan Airport,"Fort Chipewyan, Canada",36161,"Fort Chipewyan, Canada"
YPY,Fort Chipewyan Airport,"Fort Chipewyan, Canada",36161,"Fort Chipewyan, Canada"
YPY,Fort Chipewyan Airport,"Fort Chipewyan, Canada",36161,"Fort Chipewyan, Canada"
YQA,Muskoka Airport,"Muskoka, Canada",36162,"Muskoka, Canada"
YQA,Muskoka Airport,"Muskoka, Canada",36162,"Muskoka, Canada"
YQA,Muskoka Airport,"Muskoka, Canada",36162,"Muskoka, Canada"
YQA,Muskoka Airport,"Muskoka, Canada",36162,"Muskoka, Canada"
YQA,Muskoka Airport,"Muskoka, Canada",36162,"Muskoka, Canada"
YQA,Muskoka Airport,"Muskoka, Canada",36162,"Muskoka, Canada"
YQB,Jean Lesage International,"Quebec, Canada",36131,"Quebec, Canada"
YQB,Jean Lesage International,"Quebec, Canada",36131,"Quebec, Canada"
YQB,Jean Lesage International,"Quebec, Canada",36131,"Quebec, Canada"
YQB,Quebec Jean Lesage International,"Quebec, Canada",36131,"Quebec, Canada"
YQB,Quebec Jean Lesage International,"Quebec, Canada",36131,"Quebec, Canada"
YQD,The Pas Airport,"The Pas, Canada",36164,"The Pas, Canada"
YQD,The Pas Airport,"The Pas, Canada",36164,"The Pas, Canada"
YQF,Red Deer Regional,"Red Deer, Canada",36165,"Red Deer, Canada"
YQF,Red Deer Regional,"Red Deer, Canada",36165,"Red Deer, Canada"
YQF,Red Deer Regional,"Red Deer, Canada",36165,"Red Deer, Canada"
YQF,Red Deer Regional,"Red Deer, Canada",36165,"Red Deer, Canada"
YQF,Red Deer Regional,"Red Deer, Canada",36165,"Red Deer, Canada"
YQF,Red Deer Regional,"Red Deer, Canada",36165,"Red Deer, Canada"
YQG,Windsor Airport,"Windsor, Canada",36166,"Windsor, Canada"
YQG,Windsor Airport,"Windsor, Canada",36166,"Windsor, Canada"
YQG,Windsor Airport,"Windsor, Canada",36166,"Windsor, Canada"
YQG,Windsor Airport,"Windsor, Canada",36166,"Windsor, Canada"
YQG,Windsor Airport,"Windsor, Canada",36166,"Windsor, Canada"
YQG,Windsor Airport,"Windsor, Canada",36166,"Windsor, Canada"
YQH,Watson Lake Airport,"Watson Lake, Canada",36167,"Watson Lake, Canada"
YQH,Watson Lake Airport,"Watson Lake, Canada",36167,"Watson Lake, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQI,Yarmouth Airport,"Yarmouth, Canada",36168,"Yarmouth, Canada"
YQJ,April Point Resort,"Quadra Island, Canada",36597,"Quadra Island, Canada"
YQK,Kenora Airport,"Kenora, Canada",36169,"Kenora, Canada"
YQK,Kenora Airport,"Kenora, Canada",36169,"Kenora, Canada"
YQL,Lethbridge Airport,"Lethbridge, Canada",36170,"Lethbridge, Canada"
YQL,Lethbridge County,"Lethbridge, Canada",36170,"Lethbridge, Canada"
YQL,Lethbridge County,"Lethbridge, Canada",36170,"Lethbridge, Canada"
YQL,Lethbridge County,"Lethbridge, Canada",36170,"Lethbridge, Canada"
YQL,Lethbridge County,"Lethbridge, Canada",36170,"Lethbridge, Canada"
YQM,Greater Moncton International,"Moncton, Canada",36171,"Moncton, Canada"
YQM,Greater Moncton International,"Moncton, Canada",36171,"Moncton, Canada"
YQM,Greater Moncton International,"Moncton, Canada",36171,"Moncton, Canada"
YQM,Greater Moncton International,"Moncton, Canada",36171,"Moncton, Canada"
YQM,Greater Moncton Romeo Leblanc International,"Moncton, Canada",36171,"Moncton, Canada"
YQM,Greater Moncton Romeo Leblanc International,"Moncton, Canada",36171,"Moncton, Canada"
YQM,Greater Moncton Romeo Leblanc International,"Moncton, Canada",36171,"Moncton, Canada"
YQQ,Comox Airport,"Comox, Canada",36172,"Comox, Canada"
YQQ,Comox Airport,"Comox, Canada",36172,"Comox, Canada"
YQQ,Comox Airport,"Comox, Canada",36172,"Comox, Canada"
YQR,Regina International,"Regina, Canada",36173,"Regina, Canada"
YQR,Regina International,"Regina, Canada",36173,"Regina, Canada"
YQS,St Thomas Municipal,"St Thomas, Canada",36887,"St Thomas, Canada"
YQT,Thunder Bay Airport,"Thunder Bay, Canada",36174,"Thunder Bay, Canada"
YQT,Thunder Bay Airport,"Thunder Bay, Canada",36174,"Thunder Bay, Canada"
YQT,Thunder Bay Airport,"Thunder Bay, Canada",36174,"Thunder Bay, Canada"
YQU,Grande Prairie Airport,"Grande Prairie, Canada",36175,"Grande Prairie, Canada"
YQU,Grande Prairie Airport,"Grande Prairie, Canada",36175,"Grande Prairie, Canada"
YQU,Grande Prairie Airport,"Grande Prairie, Canada",36175,"Grande Prairie, Canada"
YQU,Grande Prairie Airport,"Grande Prairie, Canada",36175,"Grande Prairie, Canada"
YQU,Grande Prairie Airport,"Grande Prairie, Canada",36175,"Grande Prairie, Canada"
YQU,Grande Prairie Airport,"Grande Prairie, Canada",36175,"Grande Prairie, Canada"
YQV,Yorkton Airport,"Yorkton, Canada",36176,"Yorkton, Canada"
YQV,Yorkton Municipal,"Yorkton, Canada",36176,"Yorkton, Canada"
YQV,Yorkton Municipal,"Yorkton, Canada",36176,"Yorkton, Canada"
YQV,Yorkton Regional,"Yorkton, Canada",36176,"Yorkton, Canada"
YQV,Yorkton Regional,"Yorkton, Canada",36176,"Yorkton, Canada"
YQW,North Battleford Airport,"North Battleford, Canada",36177,"North Battleford, Canada"
YQW,North Battleford Airport,"North Battleford, Canada",36177,"North Battleford, Canada"
YQW,North Battleford Airport,"North Battleford, Canada",36177,"North Battleford, Canada"
YQW,North Battleford Airport,"North Battleford, Canada",36177,"North Battleford, Canada"
YQW,North Battleford Airport,"North Battleford, Canada",36177,"North Battleford, Canada"
YQW,North Battleford Airport,"North Battleford, Canada",36177,"North Battleford, Canada"
YQX,Gander International,"Gander, Canada",36178,"Gander, Canada"
YQX,Gander International,"Gander, Canada",36178,"Gander, Canada"
YQX,Gander International,"Gander, Canada",36178,"Gander, Canada"
YQY,Sydney Airport,"Sydney, Canada",36179,"Sydney, Canada"
YQY,Sydney Airport,"Sydney, Canada",36179,"Sydney, Canada"
YQY,Sydney Airport,"Sydney, Canada",36179,"Sydney, Canada"
YQZ,Quesnel Airport,"Quesnel, Canada",36180,"Quesnel, Canada"
YQZ,Quesnel Airport,"Quesnel, Canada",36180,"Quesnel, Canada"
YR1,Refuge Cove Water Aerodrome,"Refuge Cove, Canada",36598,"Refuge Cove, Canada"
YRB,Resolute Airport,"Resolute, Canada",36181,"Resolute, Canada"
YRB,Resolute Bay Airport,"Resolute Bay, Canada",36181,"Resolute Bay, Canada"
YRB,Resolute Bay Airport,"Resolute Bay, Canada",36181,"Resolute Bay, Canada"
YRC,St Honore,"Chicoutimi, Canada",36182,"Chicoutimi, Canada"
YRC,St Honore,"Chicoutimi, Canada",36182,"Chicoutimi, Canada"
YRD,Dean River Airport,"Dean River, Canada",36437,"Dean River, Canada"
YRI,Riviere-Du-Loup Airport,"Riviere-Du-Loup, Canada",36038,"Riviere-Du-Loup, Canada"
YRJ,Roberval Airport,"Roberval, Canada",36184,"Roberval, Canada"
YRJ,Roberval Airport,"Roberval, Canada",36184,"Roberval, Canada"
YRJ,Roberval Airport,"Roberval, Canada",36184,"Roberval, Canada"
YRJ,Roberval Airport,"Roberval, Canada",36184,"Roberval, Canada"
YRJ,Roberval Airport,"Roberval, Canada",36184,"Roberval, Canada"
YRJ,Roberval Airport,"Roberval, Canada",36184,"Roberval, Canada"
YRL,Red Lake Airport,"Red Lake, Canada",36185,"Red Lake, Canada"
YRL,Red Lake Airport,"Red Lake, Canada",36185,"Red Lake, Canada"
YRQ,Trois Rivieres Airport,"Trois Rivieres, Canada",36186,"Trois Rivieres, Canada"
YRQ,Trois Rivieres Airport,"Trois Rivieres, Canada",36186,"Trois Rivieres, Canada"
YRT,Rankin Inlet Airport,"Rankin Inlet, Canada",36187,"Rankin Inlet, Canada"
YRT,Rankin Inlet Airport,"Rankin Inlet, Canada",36187,"Rankin Inlet, Canada"
YRT,Rankin Inlet Airport,"Rankin Inlet, Canada",36187,"Rankin Inlet, Canada"
YSB,Sudbury Airport,"Sudbury, Canada",36188,"Sudbury, Canada"
YSB,Sudbury Airport,"Sudbury, Canada",36188,"Sudbury, Canada"
YSB,Sudbury Airport,"Sudbury, Canada",36188,"Sudbury, Canada"
YSC,Sherbrooke Airport,"Sherbrooke, Canada",36189,"Sherbrooke, Canada"
YSC,Sherbrooke Airport,"Sherbrooke, Canada",36189,"Sherbrooke, Canada"
YSF,Stony Rapids Airport,"Stony Rapids, Canada",36190,"Stony Rapids, Canada"
YSF,Stony Rapids Airport,"Stony Rapids, Canada",36190,"Stony Rapids, Canada"
YSJ,Saint John Airport,"Saint John, Canada",36191,"Saint John, Canada"
YSJ,Saint John Airport,"Saint John, Canada",36191,"Saint John, Canada"
YSJ,Saint John Airport,"Saint John, Canada",36191,"Saint John, Canada"
YSL,St Leonard Cyr,"St. Leonard, Canada",36192,"St. Leonard, Canada"
YSL,St Leonard Cyr,"St. Leonard, Canada",36192,"St. Leonard, Canada"
YSM,Fort Smith Airport,"Fort Smith, Canada",36193,"Fort Smith, Canada"
YSM,Fort Smith Airport,"Fort Smith, Canada",36193,"Fort Smith, Canada"
YSN,Salmon Arm Airport,"Salmon Arm, Canada",36194,"Salmon Arm, Canada"
YSN,Salmon Arm Airport,"Salmon Arm, Canada",36194,"Salmon Arm, Canada"
YSP,Marathon Airport,"Marathon, Canada",36195,"Marathon, Canada"
YSP,Marathon Airport,"Marathon, Canada",36195,"Marathon, Canada"
YSP,Marathon Airport,"Marathon, Canada",36195,"Marathon, Canada"
YSP,Marathon Airport,"Marathon, Canada",36195,"Marathon, Canada"
