location,state_abbreviation,state_spelled_out,region,date,item,description,measurement,category_bin,value,date_updated,max_date,latest_value_raw,latest_value_adjusted,min_date,oldest_value_raw,oldest_value_adjusted,p_change_oldest_newest_adjusted,compare_date_2020,compare_2020_value_raw,compare_2020_value_adjusted,p_change_2020_newest_adjusted,data_complete,measurement_long
Boise City,ID,Idaho,West,2016-07-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2016-08-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2016-09-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2016-10-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2016-11-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2016-12-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-01-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-02-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-03-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-04-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-05-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-06-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-07-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-08-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-09-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-10-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-11-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2017-12-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-01-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-02-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-03-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.014,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.025,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-06-05,Yogurt,null,8 oz.,Dairy and Eggs,0.977,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.004,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.008,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-09-05,Yogurt,null,8 oz.,Dairy and Eggs,0.972,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-10-05,Yogurt,null,8 oz.,Dairy and Eggs,0.981,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-11-05,Yogurt,null,8 oz.,Dairy and Eggs,1.006,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2018-12-05,Yogurt,null,8 oz.,Dairy and Eggs,1.001,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-01-05,Yogurt,null,8 oz.,Dairy and Eggs,0.99,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-02-05,Yogurt,null,8 oz.,Dairy and Eggs,0.976,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-03-05,Yogurt,null,8 oz.,Dairy and Eggs,1.029,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.007,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.095,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-06-05,Yogurt,null,8 oz.,Dairy and Eggs,1.046,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.086,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.058,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-09-05,Yogurt,null,8 oz.,Dairy and Eggs,1.069,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-10-05,Yogurt,null,8 oz.,Dairy and Eggs,1.068,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-11-05,Yogurt,null,8 oz.,Dairy and Eggs,1.05,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2019-12-05,Yogurt,null,8 oz.,Dairy and Eggs,1.056,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-01-05,Yogurt,null,8 oz.,Dairy and Eggs,1.018,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-02-05,Yogurt,null,8 oz.,Dairy and Eggs,1.048,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-03-05,Yogurt,null,8 oz.,Dairy and Eggs,1.055,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.089,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.113,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-06-05,Yogurt,null,8 oz.,Dairy and Eggs,1.074,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.075,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.065,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-09-05,Yogurt,null,8 oz.,Dairy and Eggs,1.048,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-10-05,Yogurt,null,8 oz.,Dairy and Eggs,1.075,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-11-05,Yogurt,null,8 oz.,Dairy and Eggs,1.087,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2020-12-05,Yogurt,null,8 oz.,Dairy and Eggs,1.146,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-01-05,Yogurt,null,8 oz.,Dairy and Eggs,1.129,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-02-05,Yogurt,null,8 oz.,Dairy and Eggs,1.093,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-03-05,Yogurt,null,8 oz.,Dairy and Eggs,1.112,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.042,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.101,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-06-05,Yogurt,null,8 oz.,Dairy and Eggs,1.137,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.3,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.231,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-09-05,Yogurt,null,8 oz.,Dairy and Eggs,1.244,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-10-05,Yogurt,null,8 oz.,Dairy and Eggs,1.218,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-11-05,Yogurt,null,8 oz.,Dairy and Eggs,1.33,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2021-12-05,Yogurt,null,8 oz.,Dairy and Eggs,1.347,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-01-05,Yogurt,null,8 oz.,Dairy and Eggs,1.386,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-02-05,Yogurt,null,8 oz.,Dairy and Eggs,1.395,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-03-05,Yogurt,null,8 oz.,Dairy and Eggs,1.396,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.412,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.431,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-06-05,Yogurt,null,8 oz.,Dairy and Eggs,1.418,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.432,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.43,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-09-05,Yogurt,null,8 oz.,Dairy and Eggs,1.46,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-10-05,Yogurt,null,8 oz.,Dairy and Eggs,1.428,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-11-05,Yogurt,null,8 oz.,Dairy and Eggs,1.661,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2022-12-05,Yogurt,null,8 oz.,Dairy and Eggs,1.566,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-01-05,Yogurt,null,8 oz.,Dairy and Eggs,1.59,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-02-05,Yogurt,null,8 oz.,Dairy and Eggs,1.716,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-03-05,Yogurt,null,8 oz.,Dairy and Eggs,1.68,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.735,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.627,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-06-05,Yogurt,null,8 oz.,Dairy and Eggs,1.698,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.604,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.646,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-09-05,Yogurt,null,8 oz.,Dairy and Eggs,1.654,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-10-05,Yogurt,null,8 oz.,Dairy and Eggs,1.641,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-11-05,Yogurt,null,8 oz.,Dairy and Eggs,1.705,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2023-12-05,Yogurt,null,8 oz.,Dairy and Eggs,1.703,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-01-05,Yogurt,null,8 oz.,Dairy and Eggs,1.628,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-02-05,Yogurt,null,8 oz.,Dairy and Eggs,1.732,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-03-05,Yogurt,null,8 oz.,Dairy and Eggs,1.811,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-04-05,Yogurt,null,8 oz.,Dairy and Eggs,1.72,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-05-05,Yogurt,null,8 oz.,Dairy and Eggs,1.608,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-06-05,Yogurt,null,8 oz.,Dairy and Eggs,1.793,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-07-05,Yogurt,null,8 oz.,Dairy and Eggs,1.844,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-08-05,Yogurt,null,8 oz.,Dairy and Eggs,1.88,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-09-05,Yogurt,null,8 oz.,Dairy and Eggs,1.765,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-10-05,Yogurt,null,8 oz.,Dairy and Eggs,1.499,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-11-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2024-12-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-01-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-02-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-03-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-04-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-05-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-06-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-07-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-08-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-09-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-10-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-11-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2025-12-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2026-01-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
Boise City,ID,Idaho,West,2026-02-05,Yogurt,null,8 oz.,Dairy and Eggs,null,2026-08-27,2024-10-01,1.499,1.59,2018-04-01,1.014,1.37,16.1,2021-01-01,1.129,1.45,9.7,True,8-ounce container
